,map_trx_state,map__trx_dist,map_trx_years,map_trx_qtr,map_trx_amount,map_trx_count
2742,madhya pradesh,hoshangabad ,2020,2,1911483431.6098528,1066800
2743,madhya pradesh,vidisha ,2020,2,2114809476.4918907,1117516
2744,madhya pradesh,balaghat ,2020,2,2249262810.331126,1264576
2745,madhya pradesh,ngrauli ,2020,2,2418071609.3089905,1241316
2746,madhya pradesh,betul ,2020,2,2035034813.1244156,1295916
2747,madhya pradesh,hi ,2020,2,1251703559.0171533,594134
2748,madhya pradesh,atia ,2020,2,814911322.7150948,371197
2749,madhya pradesh,ewas ,2020,2,3316587068.9901175,1913320
2750,madhya pradesh,heopur ,2020,2,632810944.0852447,287598
2751,madhya pradesh,neemuch ,2020,2,1070993929.1466343,647097
2752,madhya pradesh,aisen ,2020,2,2158327798.903433,1262637
2753,madhya pradesh,mandsaur ,2020,2,1894387003.6147099,988154
2754,madhya pradesh,barwani ,2020,2,917979409.5245919,504022
2755,madhya pradesh,katni ,2020,2,1227357562.792697,697772
2756,madhya pradesh,ndori ,2020,2,642902838.0419433,294665
2757,madhya pradesh,hivpuri ,2020,2,1802939903.2152252,765616
2758,madhya pradesh,gwalior ,2020,2,4775816368.953523,2624767
2759,madhya pradesh,anuppur ,2020,2,980195492.1188455,528535
2760,madhya pradesh,agar malwa ,2020,2,1029333871.0899696,457894
2761,madhya pradesh,ashoknagar ,2020,2,915854462.0085747,411999
2762,madhya pradesh,agar ,2020,2,2989078262.6091557,1633278
2763,madhya pradesh,niwari ,2020,2,323550911.7835422,163980
2764,madhya pradesh,ewa ,2020,2,3929625254.5108595,1877915
2765,madhya pradesh,hajapur ,2020,2,2009109363.1431725,963692
2766,madhya pradesh,ujjain ,2020,2,3502234253.7629013,2060273
2767,madhya pradesh,bhind ,2020,2,1567302614.122136,860061
2768,madhya pradesh,kamgarh ,2020,2,870779989.0139148,433833
2769,madhya pradesh,eoni ,2020,2,1876111768.6759331,919072
2770,madhya pradesh,harda ,2020,2,923750328.2977577,437409
2771,madhya pradesh,burhanpur ,2020,2,721369190.5894086,448472
2772,madhya pradesh,amoh ,2020,2,957636734.1200182,503111
2773,madhya pradesh,bhopal ,2020,2,27679446324.45678,14074026
2774,madhya pradesh,jhabua ,2020,2,610389566.3608975,345216
2775,madhya pradesh,har ,2020,2,2906918483.5859733,1792207
2776,madhya pradesh,guna ,2020,2,2035955767.9419765,900412
2777,madhya pradesh,east nimar ,2020,2,1549743255.6353426,941821
2778,madhya pradesh,hhindwara ,2020,2,3543387312.8824368,1950309
2779,madhya pradesh,umaria ,2020,2,646825289.7004355,340098
2780,madhya pradesh,mandla ,2020,2,850370429.2975839,480536
2781,madhya pradesh,ndore ,2020,2,28685653051.73161,13320426
2782,madhya pradesh,hahdol ,2020,2,1542516881.0136995,791555
2783,madhya pradesh,atlam ,2020,2,2377066090.0951204,1214400
2784,madhya pradesh,panna ,2020,2,812220357.4162296,411969
2785,madhya pradesh,hhatarpur ,2020,2,1487940663.8813524,788845
2786,madhya pradesh,morena ,2018,4,469203779.68138313,271585
2787,madhya pradesh,alirajpur ,2018,4,45165476.8395529,21963
2788,madhya pradesh,ehore ,2018,4,1051788224.0566217,783146
2789,madhya pradesh,ajgarh ,2018,4,660055204.9792677,347269
2790,madhya pradesh,khargone ,2018,4,547527525.733146,284771
2791,madhya pradesh,atna ,2018,4,591600774.6822348,483123
2792,madhya pradesh,narsinghpur ,2018,4,382951245.1955268,258432
2793,madhya pradesh,jabalpur ,2018,4,1360238729.0313094,866243
2794,madhya pradesh,hoshangabad ,2018,4,514857130.97617257,308911
2795,madhya pradesh,vidisha ,2018,4,483355119.64546156,390739
2796,madhya pradesh,balaghat ,2018,4,461847795.9647552,338581
2797,madhya pradesh,ngrauli ,2018,4,737232794.9451723,419946
2798,madhya pradesh,betul ,2018,4,518818434.8592302,326736
2799,madhya pradesh,hi ,2018,4,332466149.65630496,175484
2800,madhya pradesh,atia ,2018,4,168858427.79693142,122314
2801,madhya pradesh,ewas ,2018,4,821092172.381887,501654
2802,madhya pradesh,heopur ,2018,4,115195832.59578738,61335
2803,madhya pradesh,neemuch ,2018,4,282369348.91748786,174140
2804,madhya pradesh,aisen ,2018,4,524075459.1027199,389796
2805,madhya pradesh,mandsaur ,2018,4,391917400.30971193,277416
2806,madhya pradesh,barwani ,2018,4,180694126.4203164,88949
2807,madhya pradesh,katni ,2018,4,294787947.0215211,193021
2808,madhya pradesh,ndori ,2018,4,158767219.27799407,70932
2809,madhya pradesh,hivpuri ,2018,4,353412369.5445291,378896
2810,madhya pradesh,gwalior ,2018,4,1644666010.3465357,894712
2811,madhya pradesh,anuppur ,2018,4,320615508.68732536,167782
2812,madhya pradesh,agar malwa ,2018,4,260783066.15850568,105886
2813,madhya pradesh,ashoknagar ,2018,4,194613632.92211744,106583
2814,madhya pradesh,agar ,2018,4,742271402.2191862,573261
2815,madhya pradesh,niwari ,2018,4,61816022.29873501,47128
2816,madhya pradesh,ewa ,2018,4,933681137.7141752,588836
2817,madhya pradesh,hajapur ,2018,4,401715212.2091435,247546
2818,madhya pradesh,ujjain ,2018,4,981666410.735889,585638
2819,madhya pradesh,bhind ,2018,4,380235556.0017932,228728
2820,madhya pradesh,kamgarh ,2018,4,194635845.36831838,128946
2821,madhya pradesh,eoni ,2018,4,359435415.4347418,243126
2822,madhya pradesh,harda ,2018,4,192765473.87559044,108428
2823,madhya pradesh,burhanpur ,2018,4,152806391.48599932,88001
2824,madhya pradesh,amoh ,2018,4,223242040.90301567,162192
2825,madhya pradesh,bhopal ,2018,4,6249310700.95542,4226983
2826,madhya pradesh,jhabua ,2018,4,104063289.32665196,58035
2827,madhya pradesh,har ,2018,4,820460181.5187452,536104
2828,madhya pradesh,guna ,2018,4,459379018.8825216,277175
2829,madhya pradesh,east nimar ,2018,4,299011356.48433113,178194
2830,madhya pradesh,hhindwara ,2018,4,608429977.6942707,431596
2831,madhya pradesh,umaria ,2018,4,164082883.5292987,95954
2832,madhya pradesh,mandla ,2018,4,172634998.50982466,91790
2833,madhya pradesh,ndore ,2018,4,5075021922.79704,2826520
2834,madhya pradesh,hahdol ,2018,4,388199322.82241416,209180
2835,madhya pradesh,atlam ,2018,4,582214576.1016406,328469
2836,madhya pradesh,panna ,2018,4,152348677.06109083,106697
2837,madhya pradesh,hhatarpur ,2018,4,337223351.3088259,218683
2838,madhya pradesh,morena ,2018,1,106573744.57901591,107452
2839,madhya pradesh,alirajpur ,2018,1,11011810.083897822,7310
2840,madhya pradesh,ehore ,2018,1,253627459.66805387,262578
2841,madhya pradesh,ajgarh ,2018,1,149723488.76834947,131433
2842,madhya pradesh,khargone ,2018,1,135612637.10380074,108869
2843,madhya pradesh,atna ,2018,1,142054016.78233927,169230
2844,madhya pradesh,narsinghpur ,2018,1,87244331.64517592,116931
2845,madhya pradesh,jabalpur ,2018,1,336129604.08967173,294739
2846,madhya pradesh,hoshangabad ,2018,1,116991872.45728236,121682
2847,madhya pradesh,vidisha ,2018,1,134130249.62969616,152184
2848,madhya pradesh,balaghat ,2018,1,96872703.12182495,99805
2849,madhya pradesh,ngrauli ,2018,1,180771690.58508784,146704
2850,madhya pradesh,betul ,2018,1,120159354.6142154,121719
2851,madhya pradesh,hi ,2018,1,79354632.01562992,61516
2852,madhya pradesh,atia ,2018,1,30601928.396779343,43232
2853,madhya pradesh,ewas ,2018,1,204604018.77963144,187518
2854,madhya pradesh,heopur ,2018,1,23353770.837954573,26051
2855,madhya pradesh,neemuch ,2018,1,64779675.82075251,73718
2856,madhya pradesh,aisen ,2018,1,124143402.5560421,157756
2857,madhya pradesh,mandsaur ,2018,1,82585094.000837,97213
2858,madhya pradesh,barwani ,2018,1,42701906.924564995,31525
2859,madhya pradesh,katni ,2018,1,54955544.75398399,65116
2860,madhya pradesh,ndori ,2018,1,20882302.025467403,19124
2861,madhya pradesh,hivpuri ,2018,1,59453330.49424065,69731
2862,madhya pradesh,gwalior ,2018,1,437805408.20386726,354555
2863,madhya pradesh,anuppur ,2018,1,53676545.83744537,52207
2864,madhya pradesh,agar malwa ,2018,1,90606925.9503863,46312
2865,madhya pradesh,ashoknagar ,2018,1,37659899.30267913,37316
2866,madhya pradesh,agar ,2018,1,158907811.38195506,217079
2867,madhya pradesh,niwari ,2018,1,12106652.783882208,20669
2868,madhya pradesh,ewa ,2018,1,249549304.77768272,210786
2869,madhya pradesh,hajapur ,2018,1,96403911.7122278,100763
2870,madhya pradesh,ujjain ,2018,1,258084907.5951738,223180
2871,madhya pradesh,bhind ,2018,1,79340297.0941518,101429
2872,madhya pradesh,kamgarh ,2018,1,47488844.27677544,53683
2873,madhya pradesh,eoni ,2018,1,68746483.32036975,82748
2874,madhya pradesh,harda ,2018,1,50800702.05670587,43384
2875,madhya pradesh,burhanpur ,2018,1,33868567.81292613,30712
2876,madhya pradesh,amoh ,2018,1,52032411.78231111,69994
2877,madhya pradesh,bhopal ,2018,1,1905473874.832672,1704495
2878,madhya pradesh,jhabua ,2018,1,23988491.443421148,20133
2879,madhya pradesh,har ,2018,1,206440756.11008483,183246
2880,madhya pradesh,guna ,2018,1,81652639.69518772,99030
2881,madhya pradesh,east nimar ,2018,1,82356693.06047082,71864
2882,madhya pradesh,hhindwara ,2018,1,137580364.62210193,169657
2883,madhya pradesh,umaria ,2018,1,31995694.237235516,31009
2884,madhya pradesh,mandla ,2018,1,37490484.59254223,28899
2885,madhya pradesh,ndore ,2018,1,1455149304.9952686,1066784
2886,madhya pradesh,hahdol ,2018,1,84881495.14477745,64833
2887,madhya pradesh,atlam ,2018,1,147489689.59998304,128218
2888,madhya pradesh,panna ,2018,1,27325866.56663143,37817
2889,madhya pradesh,hhatarpur ,2018,1,74380804.92252028,101457
2890,madhya pradesh,morena ,2018,3,314162389.21277374,225109
2891,madhya pradesh,alirajpur ,2018,3,31329484.45765715,14499
2892,madhya pradesh,ehore ,2018,3,813770551.0306485,758026
2893,madhya pradesh,ajgarh ,2018,3,490284208.9358903,264264
2894,madhya pradesh,khargone ,2018,3,367653656.9228988,212212
2895,madhya pradesh,atna ,2018,3,384859967.68634284,336587
2896,madhya pradesh,narsinghpur ,2018,3,345889819.40697944,426854
2897,madhya pradesh,jabalpur ,2018,3,958869249.390048,701227
2898,madhya pradesh,hoshangabad ,2018,3,350613568.04801667,232423
2899,madhya pradesh,vidisha ,2018,3,387577329.34462994,356894
2900,madhya pradesh,balaghat ,2018,3,288749854.0352216,206889
2901,madhya pradesh,ngrauli ,2018,3,484603524.85429597,293194
2902,madhya pradesh,betul ,2018,3,341596958.56045556,255158
2903,madhya pradesh,hi ,2018,3,217219534.02579975,103433
2904,madhya pradesh,atia ,2018,3,111289100.34853539,80900
2905,madhya pradesh,ewas ,2018,3,573244078.7266996,396402
2906,madhya pradesh,heopur ,2018,3,70204603.37693526,47777
2907,madhya pradesh,neemuch ,2018,3,193198515.27127546,118927
2908,madhya pradesh,aisen ,2018,3,347162115.3304596,293648
2909,madhya pradesh,mandsaur ,2018,3,279080875.19769007,191633
2910,madhya pradesh,barwani ,2018,3,129885904.69348633,78050
2911,madhya pradesh,katni ,2018,3,191678963.28104156,135537
2912,madhya pradesh,ndori ,2018,3,104963346.04509656,48720
2913,madhya pradesh,hivpuri ,2018,3,251982372.40395808,247121
2914,madhya pradesh,gwalior ,2018,3,1161920835.789859,726317
2915,madhya pradesh,anuppur ,2018,3,214472109.76509666,134714
2916,madhya pradesh,agar malwa ,2018,3,205469348.73109734,80868
2917,madhya pradesh,ashoknagar ,2018,3,147015385.9868574,111938
2918,madhya pradesh,agar ,2018,3,664927054.0421132,792217
2919,madhya pradesh,niwari ,2018,3,41047174.13133386,29194
2920,madhya pradesh,ewa ,2018,3,685929451.0927081,566062
2921,madhya pradesh,hajapur ,2018,3,298525129.14149654,199572
2922,madhya pradesh,ujjain ,2018,3,721272323.6353652,498756
2923,madhya pradesh,bhind ,2018,3,242565162.35289013,189161
2924,madhya pradesh,kamgarh ,2018,3,134625754.00800335,85323
2925,madhya pradesh,eoni ,2018,3,241275224.7784125,195122
2926,madhya pradesh,harda ,2018,3,144520947.8271768,83258
2927,madhya pradesh,burhanpur ,2018,3,104462490.18066044,70022
2928,madhya pradesh,amoh ,2018,3,151909658.6639632,110626
2929,madhya pradesh,bhopal ,2018,3,4500771533.49004,3157810
2930,madhya pradesh,jhabua ,2018,3,63326929.53735356,38916
2931,madhya pradesh,har ,2018,3,570906796.1316426,425936
2932,madhya pradesh,guna ,2018,3,342644569.4119593,286324
2933,madhya pradesh,east nimar ,2018,3,217800277.66590044,149436
2934,madhya pradesh,hhindwara ,2018,3,412767395.9846499,321934
2935,madhya pradesh,umaria ,2018,3,120215633.0349016,72491
2936,madhya pradesh,mandla ,2018,3,111478477.38170321,56024
2937,madhya pradesh,ndore ,2018,3,3633508421.8101254,2082530
2938,madhya pradesh,hahdol ,2018,3,276738575.9961562,158517
2939,madhya pradesh,atlam ,2018,3,416785369.31813365,278962
2940,madhya pradesh,panna ,2018,3,90293317.93701646,60946
2941,madhya pradesh,hhatarpur ,2018,3,202696886.25763637,138525
2942,madhya pradesh,morena ,2018,2,210264909.09886336,140175
2943,madhya pradesh,alirajpur ,2018,2,21203028.47644373,11022
2944,madhya pradesh,ehore ,2018,2,478416852.5884153,344826
2945,madhya pradesh,ajgarh ,2018,2,323456380.1876123,191089
2946,madhya pradesh,khargone ,2018,2,248645678.44816822,148822
2947,madhya pradesh,atna ,2018,2,270342008.7411064,242463
2948,madhya pradesh,narsinghpur ,2018,2,187137161.82422045,173263
2949,madhya pradesh,jabalpur ,2018,2,584301958.944094,422639
2950,madhya pradesh,hoshangabad ,2018,2,259286994.40054798,160516
2951,madhya pradesh,vidisha ,2018,2,269816199.5111784,206091
2952,madhya pradesh,balaghat ,2018,2,195633852.35640132,143103
2953,madhya pradesh,ngrauli ,2018,2,353747944.2448121,197668
2954,madhya pradesh,betul ,2018,2,221353395.3975936,166350
2955,madhya pradesh,hi ,2018,2,170776755.87162167,85270
2956,madhya pradesh,atia ,2018,2,80851949.8526532,69866
2957,madhya pradesh,ewas ,2018,2,373245353.2305236,237116
2958,madhya pradesh,heopur ,2018,2,56890745.443421535,35135
2959,madhya pradesh,neemuch ,2018,2,126296373.11142942,84147
2960,madhya pradesh,aisen ,2018,2,235343086.37532064,185436
2961,madhya pradesh,mandsaur ,2018,2,177321632.50603038,124845
2962,madhya pradesh,barwani ,2018,2,84341593.30239312,46585
2963,madhya pradesh,katni ,2018,2,125498503.80003998,87813
2964,madhya pradesh,ndori ,2018,2,50389328.11277872,29598
2965,madhya pradesh,hivpuri ,2018,2,123721424.84893346,102351
2966,madhya pradesh,gwalior ,2018,2,768942832.0715544,489851
2967,madhya pradesh,anuppur ,2018,2,128975584.0702453,75195
2968,madhya pradesh,agar malwa ,2018,2,176571578.38007817,68342
2969,madhya pradesh,ashoknagar ,2018,2,89964031.53897266,54242
2970,madhya pradesh,agar ,2018,2,314107092.19693184,267894
2971,madhya pradesh,niwari ,2018,2,24959522.511478625,27058
2972,madhya pradesh,ewa ,2018,2,492363779.31866646,298854
2973,madhya pradesh,hajapur ,2018,2,175288994.9085207,129061
2974,madhya pradesh,ujjain ,2018,2,463505751.4854503,291630
2975,madhya pradesh,bhind ,2018,2,171639410.87180024,126920
2976,madhya pradesh,kamgarh ,2018,2,93783367.76871929,68970
2977,madhya pradesh,eoni ,2018,2,149334604.6554795,112462
2978,madhya pradesh,harda ,2018,2,124597087.15401682,60536
2979,madhya pradesh,burhanpur ,2018,2,71514661.9044576,47282
2980,madhya pradesh,amoh ,2018,2,107757242.71786109,80644
2981,madhya pradesh,bhopal ,2018,2,3162583722.748327,2101870
2982,madhya pradesh,jhabua ,2018,2,41023385.13816187,26063
2983,madhya pradesh,har ,2018,2,351923712.98836184,238497
2984,madhya pradesh,guna ,2018,2,187110752.5424232,168387
2985,madhya pradesh,east nimar ,2018,2,146718815.95123044,99771
2986,madhya pradesh,hhindwara ,2018,2,261719220.92039597,210555
2987,madhya pradesh,umaria ,2018,2,63869947.88495587,41149
2988,madhya pradesh,mandla ,2018,2,73926032.85240582,42090
2989,madhya pradesh,ndore ,2018,2,2404399122.9028625,1375908
2990,madhya pradesh,hahdol ,2018,2,170374864.66123608,92269
2991,madhya pradesh,atlam ,2018,2,265107190.3534137,157631
2992,madhya pradesh,panna ,2018,2,68661778.11171293,55200
2993,madhya pradesh,hhatarpur ,2018,2,145073867.39570677,116892
2994,madhya pradesh,morena ,2024,1,34576422096.0,21342706
2995,madhya pradesh,alirajpur ,2024,1,5237520827.0,3737786
2996,madhya pradesh,ehore ,2024,1,36132913352.0,28913787
2997,madhya pradesh,ajgarh ,2024,1,35609729617.0,26320423
2998,madhya pradesh,khargone ,2024,1,35600404160.0,24912734
2999,madhya pradesh,atna ,2024,1,36127765697.0,27152350
3000,madhya pradesh,narsinghpur ,2024,1,19641450934.0,14159412
3001,madhya pradesh,jabalpur ,2024,1,55510192011.0,42057671
3002,madhya pradesh,hoshangabad ,2024,1,26639019556.0,20554675
3003,madhya pradesh,vidisha ,2024,1,24551050260.0,18793791
3004,madhya pradesh,balaghat ,2024,1,28206558384.0,20049459
3005,madhya pradesh,ngrauli ,2024,1,27791956374.0,22485096
3006,madhya pradesh,betul ,2024,1,24381975010.0,18598029
3007,madhya pradesh,hi ,2024,1,16839528520.0,12221407
3008,madhya pradesh,atia ,2024,1,12265856962.0,8033932
3009,madhya pradesh,ewas ,2024,1,44019661189.0,34366788
3010,madhya pradesh,heopur ,2024,1,8401286688.0,5870026
3011,madhya pradesh,neemuch ,2024,1,20627839930.0,14565762
3012,madhya pradesh,aisen ,2024,1,27255825881.0,23110360
3013,madhya pradesh,mandsaur ,2024,1,34125871319.0,24205089
3014,madhya pradesh,barwani ,2024,1,18631652941.0,13806387
3015,madhya pradesh,katni ,2024,1,19341799367.0,14164210
3016,madhya pradesh,ndori ,2024,1,5969825185.0,4580438
3017,madhya pradesh,hivpuri ,2024,1,26471568182.0,20101662
3018,madhya pradesh,gwalior ,2024,1,78684488623.0,54686084
3019,madhya pradesh,anuppur ,2024,1,10381187429.0,8853567
3020,madhya pradesh,agar malwa ,2024,1,14355476948.0,10971537
3021,madhya pradesh,ashoknagar ,2024,1,11188420280.0,8979678
3022,madhya pradesh,agar ,2024,1,35716144961.0,27826076
3023,madhya pradesh,niwari ,2024,1,4716565192.0,3764664
3024,madhya pradesh,ewa ,2024,1,41102399871.0,28713525
3025,madhya pradesh,hajapur ,2024,1,22565690854.0,16942662
3026,madhya pradesh,ujjain ,2024,1,64203504327.0,48799444
3027,madhya pradesh,bhind ,2024,1,22020520600.0,14269631
3028,madhya pradesh,kamgarh ,2024,1,10705683638.0,10098289
3029,madhya pradesh,eoni ,2024,1,22310395661.0,16007917
3030,madhya pradesh,harda ,2024,1,10489995266.0,7747742
3031,madhya pradesh,burhanpur ,2024,1,13014089613.0,9811704
3032,madhya pradesh,amoh ,2024,1,13276604333.0,9840361
3033,madhya pradesh,bhopal ,2024,1,143777519298.0,140210959
3034,madhya pradesh,jhabua ,2024,1,12826232354.0,8980412
3035,madhya pradesh,har ,2024,1,53215738750.0,43754444
3036,madhya pradesh,guna ,2024,1,24020475932.0,19571013
3037,madhya pradesh,east nimar ,2024,1,21911616944.0,18433165
3038,madhya pradesh,hhindwara ,2024,1,38089759034.0,29154503
3039,madhya pradesh,umaria ,2024,1,7615871948.0,5977505
3040,madhya pradesh,mandla ,2024,1,11435091117.0,8311478
3041,madhya pradesh,ndore ,2024,1,225074399956.0,204031251
3042,madhya pradesh,hahdol ,2024,1,18351669212.0,14580435
3043,madhya pradesh,atlam ,2024,1,36515544993.0,25404766
3044,madhya pradesh,panna ,2024,1,10563330405.0,7744755
3045,madhya pradesh,hhatarpur ,2024,1,23334137883.0,18585067
3046,nagaland,mon ,2021,4,235277660.255216,61436
3047,nagaland,phek ,2021,4,152644732.57078952,44854
3048,nagaland,longleng ,2021,4,59818503.44606339,16341
3049,nagaland,mokokchung ,2021,4,206715301.32699895,64765
3050,nagaland,kiphire ,2021,4,54423239.57357513,16058
3051,nagaland,kohima ,2021,4,1056357839.8615553,413753
3052,nagaland,uensang ,2021,4,148350887.52116236,37106
3053,nagaland,peren ,2021,4,71109896.9994169,22569
3054,nagaland,mapur ,2021,4,2741781159.760858,886146
3055,nagaland,zunheboto ,2021,4,81774057.90065697,25944
3056,nagaland,wokha ,2021,4,130830504.92018619,42511
3057,nagaland,mon ,2021,1,148431447.81181777,43337
3058,nagaland,phek ,2021,1,86311391.9301224,24927
3059,nagaland,longleng ,2021,1,34735822.64446311,12009
3060,nagaland,mokokchung ,2021,1,116937738.43409458,43465
3061,nagaland,kiphire ,2021,1,36122629.67675269,10667
3062,nagaland,kohima ,2021,1,611989486.3557233,209442
3063,nagaland,uensang ,2021,1,84510754.52221692,23643
3064,nagaland,peren ,2021,1,33575965.56407318,12322
3065,nagaland,mapur ,2021,1,1837044748.4900613,550985
3066,nagaland,zunheboto ,2021,1,51849616.04221482,18219
3067,nagaland,wokha ,2021,1,65940883.14165088,26881
3068,nagaland,mon ,2021,3,185806960.82773107,56260
3069,nagaland,phek ,2021,3,116637883.29609635,36963
