,map_ins_state,map_ins_dist,map_ins_years,map_ins_qtr,map_ins_amount,map_ins_count
5853,andhra-pradesh,east godavari ,2022,2,3899091.0,3103
5854,andhra-pradesh,kakulam ,2022,2,1282760.0,946
5855,andhra-pradesh,psr nellore ,2022,2,2686947.0,2063
5856,andhra-pradesh,vizianagaram ,2022,2,1412957.0,1145
5857,andhra-pradesh,visakhapatnam ,2022,2,7046107.0,5851
5858,andhra-pradesh,prakasam ,2022,2,2331922.0,1962
5859,andhra-pradesh,anantapur ,2022,2,2729962.0,1794
5860,andhra-pradesh,ysr ,2022,2,1920103.0,1418
5861,andhra-pradesh,west godavari ,2022,2,2903957.0,2141
5862,andhra-pradesh,kurnool ,2022,2,1573534.0,1233
5863,andhra-pradesh,hittoor ,2022,2,4207850.0,2836
5864,andhra-pradesh,guntur ,2022,2,3979873.0,3115
5865,andhra-pradesh,krishna ,2022,2,5733009.0,4578
5866,andhra-pradesh,east godavari ,2020,4,1355741.0,1965
5867,andhra-pradesh,kakulam ,2020,4,546440.0,811
5868,andhra-pradesh,psr nellore ,2020,4,810758.0,1348
5869,andhra-pradesh,vizianagaram ,2020,4,651040.0,897
5870,andhra-pradesh,visakhapatnam ,2020,4,2203761.0,3464
5871,andhra-pradesh,prakasam ,2020,4,572976.0,1190
5872,andhra-pradesh,anantapur ,2020,4,794053.0,1534
5873,andhra-pradesh,ysr ,2020,4,631876.0,1165
5874,andhra-pradesh,west godavari ,2020,4,906282.0,1390
5875,andhra-pradesh,kurnool ,2020,4,500768.0,1092
5876,andhra-pradesh,hittoor ,2020,4,1168506.0,1727
5877,andhra-pradesh,guntur ,2020,4,1620649.0,2570
5878,andhra-pradesh,krishna ,2020,4,1222782.0,2311
5879,andhra-pradesh,east godavari ,2020,3,970549.0,3783
5880,andhra-pradesh,kakulam ,2020,3,383049.0,1535
5881,andhra-pradesh,psr nellore ,2020,3,1259159.0,5509
5882,andhra-pradesh,vizianagaram ,2020,3,691281.0,2999
5883,andhra-pradesh,visakhapatnam ,2020,3,1892376.0,7906
5884,andhra-pradesh,prakasam ,2020,3,722751.0,2565
5885,andhra-pradesh,anantapur ,2020,3,764850.0,2911
5886,andhra-pradesh,ysr ,2020,3,847519.0,3397
5887,andhra-pradesh,west godavari ,2020,3,696749.0,2543
5888,andhra-pradesh,kurnool ,2020,3,841970.0,3493
5889,andhra-pradesh,hittoor ,2020,3,1178762.0,4422
5890,andhra-pradesh,guntur ,2020,3,1083584.0,4230
5891,andhra-pradesh,krishna ,2020,3,1093882.0,4519
5892,andhra-pradesh,east godavari ,2020,2,352220.0,1913
5893,andhra-pradesh,kakulam ,2020,2,107046.0,536
5894,andhra-pradesh,psr nellore ,2020,2,176423.0,931
5895,andhra-pradesh,vizianagaram ,2020,2,166029.0,893
5896,andhra-pradesh,visakhapatnam ,2020,2,614212.0,3504
5897,andhra-pradesh,prakasam ,2020,2,161709.0,847
5898,andhra-pradesh,anantapur ,2020,2,485777.0,2739
5899,andhra-pradesh,ysr ,2020,2,343002.0,1978
5900,andhra-pradesh,west godavari ,2020,2,202289.0,1074
5901,andhra-pradesh,kurnool ,2020,2,158720.0,825
5902,andhra-pradesh,hittoor ,2020,2,395099.0,2228
5903,andhra-pradesh,guntur ,2020,2,344326.0,1938
5904,andhra-pradesh,krishna ,2020,2,475539.0,2698
5905,andhra-pradesh,east godavari ,2024,1,6899327.0,5344
5906,andhra-pradesh,kakulam ,2024,1,1876987.0,1651
5907,andhra-pradesh,psr nellore ,2024,1,3961012.0,2931
5908,andhra-pradesh,vizianagaram ,2024,1,2049836.0,1683
5909,andhra-pradesh,visakhapatnam ,2024,1,12016206.0,9034
5910,andhra-pradesh,prakasam ,2024,1,2513184.0,1801
5911,andhra-pradesh,anantapur ,2024,1,3722783.0,2194
5912,andhra-pradesh,ysr ,2024,1,2972264.0,1935
5913,andhra-pradesh,west godavari ,2024,1,4029842.0,2808
5914,andhra-pradesh,kurnool ,2024,1,2727094.0,1916
5915,andhra-pradesh,hittoor ,2024,1,6901394.0,4784
5916,andhra-pradesh,guntur ,2024,1,5985992.0,4613
5917,andhra-pradesh,krishna ,2024,1,7907881.0,5888
5918,chhattisgarh,hamtari ,2021,4,207458.0,131
5919,chhattisgarh,korba ,2021,4,532770.0,389
5920,chhattisgarh,urajpur ,2021,4,205359.0,125
5921,chhattisgarh,baloda bazar ,2021,4,176942.0,138
5922,chhattisgarh,ukma ,2021,4,79202.0,55
5923,chhattisgarh,aigarh ,2021,4,349708.0,230
5924,chhattisgarh,janjgir champa ,2021,4,334273.0,266
5925,chhattisgarh,jashpur ,2021,4,108590.0,102
5926,chhattisgarh,balod ,2021,4,146398.0,119
5927,chhattisgarh,kabirdham ,2021,4,129770.0,69
5928,chhattisgarh,urguja ,2021,4,297790.0,210
5929,chhattisgarh,antewada ,2021,4,115936.0,88
5930,chhattisgarh,gariyaband ,2021,4,109472.0,75
5931,chhattisgarh,urg ,2021,4,1120413.0,857
5932,chhattisgarh,ajnandgaon ,2021,4,274029.0,145
5933,chhattisgarh,aipur ,2021,4,1759887.0,1504
5934,chhattisgarh,narayanpur ,2021,4,79647.0,45
5935,chhattisgarh,kanker ,2021,4,220818.0,161
5936,chhattisgarh,korea ,2021,4,189229.0,115
5937,chhattisgarh,mungeli ,2021,4,57201.0,28
5938,chhattisgarh,bilaspur ,2021,4,802349.0,510
5939,chhattisgarh,balrampur ,2021,4,156751.0,98
5940,chhattisgarh,bijapur ,2021,4,89669.0,55
5941,chhattisgarh,bemetara ,2021,4,108381.0,82
5942,chhattisgarh,bastar ,2021,4,266874.0,183
5943,chhattisgarh,kondagaon ,2021,4,131081.0,84
5944,chhattisgarh,mahasamund ,2021,4,179042.0,165
5945,chhattisgarh,hamtari ,2021,1,34003.0,77
5946,chhattisgarh,korba ,2021,1,151755.0,244
5947,chhattisgarh,urajpur ,2021,1,54529.0,83
5948,chhattisgarh,baloda bazar ,2021,1,82107.0,173
5949,chhattisgarh,ukma ,2021,1,15413.0,25
5950,chhattisgarh,aigarh ,2021,1,139430.0,298
5951,chhattisgarh,janjgir champa ,2021,1,193584.0,297
5952,chhattisgarh,jashpur ,2021,1,41648.0,109
5953,chhattisgarh,balod ,2021,1,33234.0,84
5954,chhattisgarh,kabirdham ,2021,1,45532.0,72
5955,chhattisgarh,urguja ,2021,1,103150.0,138
5956,chhattisgarh,antewada ,2021,1,33437.0,51
5957,chhattisgarh,gariyaband ,2021,1,34524.0,77
5958,chhattisgarh,urg ,2021,1,326643.0,513
5959,chhattisgarh,ajnandgaon ,2021,1,105281.0,185
5960,chhattisgarh,aipur ,2021,1,542296.0,1026
5961,chhattisgarh,narayanpur ,2021,1,22530.0,31
5962,chhattisgarh,kanker ,2021,1,75425.0,124
5963,chhattisgarh,korea ,2021,1,56279.0,76
5964,chhattisgarh,mungeli ,2021,1,11713.0,38
5965,chhattisgarh,bilaspur ,2021,1,257938.0,464
5966,chhattisgarh,balrampur ,2021,1,43661.0,71
5967,chhattisgarh,bijapur ,2021,1,25401.0,51
5968,chhattisgarh,bemetara ,2021,1,38641.0,72
5969,chhattisgarh,bastar ,2021,1,65730.0,118
5970,chhattisgarh,kondagaon ,2021,1,37254.0,72
5971,chhattisgarh,mahasamund ,2021,1,49330.0,143
5972,chhattisgarh,hamtari ,2021,3,44360.0,79
5973,chhattisgarh,korba ,2021,3,237893.0,281
5974,chhattisgarh,urajpur ,2021,3,99127.0,101
5975,chhattisgarh,baloda bazar ,2021,3,113239.0,155
5976,chhattisgarh,ukma ,2021,3,30758.0,34
5977,chhattisgarh,aigarh ,2021,3,178817.0,265
5978,chhattisgarh,janjgir champa ,2021,3,152293.0,229
5979,chhattisgarh,jashpur ,2021,3,44172.0,61
5980,chhattisgarh,balod ,2021,3,44741.0,71
5981,chhattisgarh,kabirdham ,2021,3,47442.0,64
5982,chhattisgarh,urguja ,2021,3,83204.0,109
5983,chhattisgarh,antewada ,2021,3,69575.0,53
5984,chhattisgarh,gariyaband ,2021,3,46326.0,56
5985,chhattisgarh,urg ,2021,3,457493.0,564
5986,chhattisgarh,ajnandgaon ,2021,3,165704.0,212
5987,chhattisgarh,aipur ,2021,3,798270.0,1145
5988,chhattisgarh,narayanpur ,2021,3,30512.0,18
5989,chhattisgarh,kanker ,2021,3,93731.0,115
5990,chhattisgarh,korea ,2021,3,79332.0,74
5991,chhattisgarh,mungeli ,2021,3,23156.0,46
5992,chhattisgarh,bilaspur ,2021,3,289752.0,385
5993,chhattisgarh,balrampur ,2021,3,66885.0,68
5994,chhattisgarh,bijapur ,2021,3,36297.0,54
5995,chhattisgarh,bemetara ,2021,3,54617.0,54
5996,chhattisgarh,bastar ,2021,3,129106.0,134
5997,chhattisgarh,kondagaon ,2021,3,71112.0,103
5998,chhattisgarh,mahasamund ,2021,3,80923.0,146
5999,chhattisgarh,hamtari ,2021,2,52421.0,98
6000,chhattisgarh,korba ,2021,2,204745.0,338
6001,chhattisgarh,urajpur ,2021,2,120644.0,84
6002,chhattisgarh,baloda bazar ,2021,2,107641.0,143
6003,chhattisgarh,ukma ,2021,2,47916.0,37
6004,chhattisgarh,aigarh ,2021,2,273255.0,413
6005,chhattisgarh,janjgir champa ,2021,2,218849.0,275
6006,chhattisgarh,jashpur ,2021,2,53236.0,56
6007,chhattisgarh,balod ,2021,2,86602.0,102
6008,chhattisgarh,kabirdham ,2021,2,64905.0,93
6009,chhattisgarh,urguja ,2021,2,106623.0,93
6010,chhattisgarh,antewada ,2021,2,56415.0,49
6011,chhattisgarh,gariyaband ,2021,2,51488.0,60
6012,chhattisgarh,urg ,2021,2,404367.0,534
6013,chhattisgarh,ajnandgaon ,2021,2,171631.0,263
6014,chhattisgarh,aipur ,2021,2,819324.0,1208
6015,chhattisgarh,narayanpur ,2021,2,10935.0,18
6016,chhattisgarh,kanker ,2021,2,64652.0,96
6017,chhattisgarh,korea ,2021,2,102817.0,91
6018,chhattisgarh,mungeli ,2021,2,30181.0,47
6019,chhattisgarh,bilaspur ,2021,2,372335.0,422
6020,chhattisgarh,balrampur ,2021,2,41161.0,55
6021,chhattisgarh,bijapur ,2021,2,54076.0,46
6022,chhattisgarh,bemetara ,2021,2,47505.0,71
6023,chhattisgarh,bastar ,2021,2,109459.0,144
6024,chhattisgarh,kondagaon ,2021,2,52498.0,75
6025,chhattisgarh,mahasamund ,2021,2,87736.0,144
6026,chhattisgarh,hamtari ,2023,4,525163.0,290
6027,chhattisgarh,korba ,2023,4,2428339.0,1325
6028,chhattisgarh,urajpur ,2023,4,635184.0,302
6029,chhattisgarh,baloda bazar ,2023,4,670178.0,415
6030,chhattisgarh,ukma ,2023,4,247662.0,119
6031,chhattisgarh,aigarh ,2023,4,1543078.0,1001
6032,chhattisgarh,janjgir champa ,2023,4,1097171.0,704
6033,chhattisgarh,jashpur ,2023,4,662667.0,313
6034,chhattisgarh,balod ,2023,4,466835.0,264
6035,chhattisgarh,kabirdham ,2023,4,347098.0,189
6036,chhattisgarh,urguja ,2023,4,1045385.0,544
6037,chhattisgarh,antewada ,2023,4,430009.0,208
6038,chhattisgarh,gariyaband ,2023,4,234350.0,225
6039,chhattisgarh,urg ,2023,4,4187335.0,2391
6040,chhattisgarh,ajnandgaon ,2023,4,985105.0,604
6041,chhattisgarh,aipur ,2023,4,6830052.0,4216
6042,chhattisgarh,narayanpur ,2023,4,167576.0,96
6043,chhattisgarh,kanker ,2023,4,621663.0,287
6044,chhattisgarh,korea ,2023,4,682327.0,351
6045,chhattisgarh,mungeli ,2023,4,175493.0,112
6046,chhattisgarh,bilaspur ,2023,4,2767222.0,1688
6047,chhattisgarh,balrampur ,2023,4,407479.0,240
6048,chhattisgarh,bijapur ,2023,4,168861.0,88
6049,chhattisgarh,bemetara ,2023,4,381253.0,194
6050,chhattisgarh,bastar ,2023,4,970907.0,612
6051,chhattisgarh,kondagaon ,2023,4,290377.0,174
6052,chhattisgarh,mahasamund ,2023,4,735904.0,348
6053,chhattisgarh,hamtari ,2023,1,399893.0,171
6054,chhattisgarh,korba ,2023,1,969540.0,647
6055,chhattisgarh,urajpur ,2023,1,389989.0,190
6056,chhattisgarh,baloda bazar ,2023,1,481517.0,261
6057,chhattisgarh,ukma ,2023,1,52567.0,49
6058,chhattisgarh,aigarh ,2023,1,993311.0,581
6059,chhattisgarh,janjgir champa ,2023,1,662015.0,418
6060,chhattisgarh,jashpur ,2023,1,176023.0,96
6061,chhattisgarh,balod ,2023,1,343750.0,159
6062,chhattisgarh,kabirdham ,2023,1,238139.0,125
6063,chhattisgarh,urguja ,2023,1,444122.0,272
6064,chhattisgarh,antewada ,2023,1,227658.0,122
6065,chhattisgarh,gariyaband ,2023,1,148482.0,95
6066,chhattisgarh,urg ,2023,1,2496654.0,1618
6067,chhattisgarh,ajnandgaon ,2023,1,513794.0,307
6068,chhattisgarh,aipur ,2023,1,3781934.0,2822
6069,chhattisgarh,narayanpur ,2023,1,67044.0,45
6070,chhattisgarh,kanker ,2023,1,311339.0,195
6071,chhattisgarh,korea ,2023,1,321079.0,165
6072,chhattisgarh,mungeli ,2023,1,93380.0,74
6073,chhattisgarh,bilaspur ,2023,1,1738639.0,1173
6074,chhattisgarh,balrampur ,2023,1,297291.0,145
6075,chhattisgarh,bijapur ,2023,1,135243.0,65
6076,chhattisgarh,bemetara ,2023,1,232343.0,120
6077,chhattisgarh,bastar ,2023,1,517691.0,276
6078,chhattisgarh,kondagaon ,2023,1,172036.0,97
6079,chhattisgarh,mahasamund ,2023,1,371718.0,172
6080,chhattisgarh,hamtari ,2023,3,310090.0,152
6081,chhattisgarh,korba ,2023,3,1012743.0,680
6082,chhattisgarh,urajpur ,2023,3,442101.0,197
6083,chhattisgarh,baloda bazar ,2023,3,481609.0,287
6084,chhattisgarh,ukma ,2023,3,135940.0,83
6085,chhattisgarh,aigarh ,2023,3,1101843.0,837
6086,chhattisgarh,janjgir champa ,2023,3,643042.0,456
6087,chhattisgarh,jashpur ,2023,3,384095.0,220
6088,chhattisgarh,balod ,2023,3,306462.0,170
6089,chhattisgarh,kabirdham ,2023,3,200611.0,179
6090,chhattisgarh,urguja ,2023,3,550485.0,332
6091,chhattisgarh,antewada ,2023,3,258169.0,131
6092,chhattisgarh,gariyaband ,2023,3,154988.0,129
6093,chhattisgarh,urg ,2023,3,2723875.0,1796
6094,chhattisgarh,ajnandgaon ,2023,3,655634.0,388
6095,chhattisgarh,aipur ,2023,3,4008990.0,3101
6096,chhattisgarh,narayanpur ,2023,3,69911.0,38
6097,chhattisgarh,kanker ,2023,3,374043.0,206
6098,chhattisgarh,korea ,2023,3,370591.0,212
6099,chhattisgarh,mungeli ,2023,3,101231.0,65
6100,chhattisgarh,bilaspur ,2023,3,1711627.0,1162
6101,chhattisgarh,balrampur ,2023,3,265106.0,178
6102,chhattisgarh,bijapur ,2023,3,150211.0,81
6103,chhattisgarh,bemetara ,2023,3,261412.0,148
6104,chhattisgarh,bastar ,2023,3,557854.0,360
6105,chhattisgarh,kondagaon ,2023,3,216983.0,110
6106,chhattisgarh,mahasamund ,2023,3,388736.0,229
6107,chhattisgarh,hamtari ,2023,2,299020.0,175
6108,chhattisgarh,korba ,2023,2,918450.0,590
6109,chhattisgarh,urajpur ,2023,2,301027.0,146
6110,chhattisgarh,baloda bazar ,2023,2,312129.0,223
6111,chhattisgarh,ukma ,2023,2,91649.0,67
6112,chhattisgarh,aigarh ,2023,2,1038992.0,651
6113,chhattisgarh,janjgir champa ,2023,2,772564.0,440
6114,chhattisgarh,jashpur ,2023,2,197817.0,124
6115,chhattisgarh,balod ,2023,2,278369.0,179
6116,chhattisgarh,kabirdham ,2023,2,230575.0,145
6117,chhattisgarh,urguja ,2023,2,761839.0,292
6118,chhattisgarh,antewada ,2023,2,250940.0,130
6119,chhattisgarh,gariyaband ,2023,2,140579.0,128
6120,chhattisgarh,urg ,2023,2,2446797.0,1620
6121,chhattisgarh,ajnandgaon ,2023,2,552029.0,341
6122,chhattisgarh,aipur ,2023,2,3689547.0,2650
6123,chhattisgarh,narayanpur ,2023,2,109245.0,58
6124,chhattisgarh,kanker ,2023,2,368007.0,177
6125,chhattisgarh,korea ,2023,2,303613.0,177
6126,chhattisgarh,mungeli ,2023,2,126498.0,77
6127,chhattisgarh,bilaspur ,2023,2,1517472.0,1081
6128,chhattisgarh,balrampur ,2023,2,154768.0,100
6129,chhattisgarh,bijapur ,2023,2,117838.0,75
6130,chhattisgarh,bemetara ,2023,2,228254.0,126
6131,chhattisgarh,bastar ,2023,2,559981.0,410
6132,chhattisgarh,kondagaon ,2023,2,165405.0,101
6133,chhattisgarh,mahasamund ,2023,2,456206.0,231
6134,chhattisgarh,hamtari ,2022,4,293984.0,203
6135,chhattisgarh,korba ,2022,4,1466794.0,1020
6136,chhattisgarh,urajpur ,2022,4,286964.0,177
6137,chhattisgarh,baloda bazar ,2022,4,425204.0,303
6138,chhattisgarh,ukma ,2022,4,95485.0,74
6139,chhattisgarh,aigarh ,2022,4,920443.0,642
6140,chhattisgarh,janjgir champa ,2022,4,702708.0,489
6141,chhattisgarh,jashpur ,2022,4,394257.0,154
6142,chhattisgarh,balod ,2022,4,231049.0,152
6143,chhattisgarh,kabirdham ,2022,4,153010.0,135
6144,chhattisgarh,urguja ,2022,4,629537.0,345
6145,chhattisgarh,antewada ,2022,4,277495.0,129
6146,chhattisgarh,gariyaband ,2022,4,191355.0,134
6147,chhattisgarh,urg ,2022,4,2516798.0,1757
6148,chhattisgarh,ajnandgaon ,2022,4,677411.0,388
6149,chhattisgarh,aipur ,2022,4,3964532.0,2894
6150,chhattisgarh,narayanpur ,2022,4,116115.0,60
6151,chhattisgarh,kanker ,2022,4,478766.0,250
6152,chhattisgarh,korea ,2022,4,496847.0,254
6153,chhattisgarh,mungeli ,2022,4,113689.0,113
6154,chhattisgarh,bilaspur ,2022,4,1762665.0,1264
6155,chhattisgarh,balrampur ,2022,4,295010.0,145
6156,chhattisgarh,bijapur ,2022,4,128763.0,50
6157,chhattisgarh,bemetara ,2022,4,239363.0,145
6158,chhattisgarh,bastar ,2022,4,555336.0,313
6159,chhattisgarh,kondagaon ,2022,4,218286.0,120
6160,chhattisgarh,mahasamund ,2022,4,505990.0,284
6161,chhattisgarh,hamtari ,2022,1,191801.0,106
6162,chhattisgarh,korba ,2022,1,675060.0,402
6163,chhattisgarh,urajpur ,2022,1,327792.0,138
6164,chhattisgarh,baloda bazar ,2022,1,345262.0,185
6165,chhattisgarh,ukma ,2022,1,69288.0,59
6166,chhattisgarh,aigarh ,2022,1,477426.0,311
6167,chhattisgarh,janjgir champa ,2022,1,488142.0,302
6168,chhattisgarh,jashpur ,2022,1,161213.0,77
6169,chhattisgarh,balod ,2022,1,170963.0,118
6170,chhattisgarh,kabirdham ,2022,1,131230.0,78
6171,chhattisgarh,urguja ,2022,1,347658.0,225
6172,chhattisgarh,antewada ,2022,1,82431.0,83
6173,chhattisgarh,gariyaband ,2022,1,131155.0,83
6174,chhattisgarh,urg ,2022,1,1239930.0,879
6175,chhattisgarh,ajnandgaon ,2022,1,330899.0,207
6176,chhattisgarh,aipur ,2022,1,2255466.0,1650
6177,chhattisgarh,narayanpur ,2022,1,23130.0,46
6178,chhattisgarh,kanker ,2022,1,301862.0,201
6179,chhattisgarh,korea ,2022,1,228484.0,136
6180,chhattisgarh,mungeli ,2022,1,76863.0,51
6181,chhattisgarh,bilaspur ,2022,1,961852.0,610
6182,chhattisgarh,balrampur ,2022,1,162362.0,97
6183,chhattisgarh,bijapur ,2022,1,60717.0,82
6184,chhattisgarh,bemetara ,2022,1,147479.0,89
6185,chhattisgarh,bastar ,2022,1,380450.0,158
6186,chhattisgarh,kondagaon ,2022,1,116490.0,78
6187,chhattisgarh,mahasamund ,2022,1,253785.0,161
6188,chhattisgarh,hamtari ,2022,3,204802.0,133
6189,chhattisgarh,korba ,2022,3,785140.0,544
6190,chhattisgarh,urajpur ,2022,3,277643.0,140
6191,chhattisgarh,baloda bazar ,2022,3,288345.0,214
6192,chhattisgarh,ukma ,2022,3,132770.0,74
6193,chhattisgarh,aigarh ,2022,3,782616.0,636
6194,chhattisgarh,janjgir champa ,2022,3,531798.0,397
6195,chhattisgarh,jashpur ,2022,3,216135.0,146
6196,chhattisgarh,balod ,2022,3,246933.0,110
6197,chhattisgarh,kabirdham ,2022,3,156774.0,114
6198,chhattisgarh,urguja ,2022,3,344772.0,223
6199,chhattisgarh,antewada ,2022,3,181948.0,118
6200,chhattisgarh,gariyaband ,2022,3,108158.0,115
6201,chhattisgarh,urg ,2022,3,1644805.0,1197
6202,chhattisgarh,ajnandgaon ,2022,3,528822.0,332
6203,chhattisgarh,aipur ,2022,3,2618098.0,2103
6204,chhattisgarh,narayanpur ,2022,3,31612.0,31
6205,chhattisgarh,kanker ,2022,3,241781.0,174
6206,chhattisgarh,korea ,2022,3,213253.0,139
6207,chhattisgarh,mungeli ,2022,3,101410.0,74
6208,chhattisgarh,bilaspur ,2022,3,1231179.0,1015
6209,chhattisgarh,balrampur ,2022,3,141883.0,120
6210,chhattisgarh,bijapur ,2022,3,120400.0,69
6211,chhattisgarh,bemetara ,2022,3,183386.0,107
6212,chhattisgarh,bastar ,2022,3,366792.0,238
6213,chhattisgarh,kondagaon ,2022,3,186575.0,109
6214,chhattisgarh,mahasamund ,2022,3,251640.0,177
6215,chhattisgarh,hamtari ,2022,2,113125.0,97
6216,chhattisgarh,korba ,2022,2,543196.0,353
6217,chhattisgarh,urajpur ,2022,2,179071.0,89
6218,chhattisgarh,baloda bazar ,2022,2,342236.0,175
6219,chhattisgarh,ukma ,2022,2,61391.0,38
6220,chhattisgarh,aigarh ,2022,2,555753.0,386
6221,chhattisgarh,janjgir champa ,2022,2,433751.0,300
6222,chhattisgarh,jashpur ,2022,2,134960.0,80
6223,chhattisgarh,balod ,2022,2,205885.0,118
6224,chhattisgarh,kabirdham ,2022,2,120346.0,96
6225,chhattisgarh,urguja ,2022,2,328700.0,172
6226,chhattisgarh,antewada ,2022,2,119447.0,83
6227,chhattisgarh,gariyaband ,2022,2,123222.0,78
6228,chhattisgarh,urg ,2022,2,1499260.0,1061
6229,chhattisgarh,ajnandgaon ,2022,2,384283.0,267
6230,chhattisgarh,aipur ,2022,2,2243228.0,1773
6231,chhattisgarh,narayanpur ,2022,2,22179.0,17
6232,chhattisgarh,kanker ,2022,2,260843.0,166
6233,chhattisgarh,korea ,2022,2,229485.0,124
6234,chhattisgarh,mungeli ,2022,2,56579.0,39
6235,chhattisgarh,bilaspur ,2022,2,1181756.0,869
6236,chhattisgarh,balrampur ,2022,2,121709.0,68
6237,chhattisgarh,bijapur ,2022,2,84346.0,62
6238,chhattisgarh,bemetara ,2022,2,134313.0,85
6239,chhattisgarh,bastar ,2022,2,262060.0,148
6240,chhattisgarh,kondagaon ,2022,2,106717.0,89
6241,chhattisgarh,mahasamund ,2022,2,272123.0,175
6242,chhattisgarh,hamtari ,2020,4,52059.0,82
6243,chhattisgarh,korba ,2020,4,154943.0,212
6244,chhattisgarh,urajpur ,2020,4,54006.0,61
6245,chhattisgarh,baloda bazar ,2020,4,91702.0,144
6246,chhattisgarh,ukma ,2020,4,18364.0,23
6247,chhattisgarh,aigarh ,2020,4,133432.0,253
6248,chhattisgarh,janjgir champa ,2020,4,129700.0,250
6249,chhattisgarh,jashpur ,2020,4,35012.0,101
6250,chhattisgarh,balod ,2020,4,40588.0,70
6251,chhattisgarh,kabirdham ,2020,4,9451.0,42
6252,chhattisgarh,urguja ,2020,4,43343.0,84
6253,chhattisgarh,antewada ,2020,4,22626.0,42
6254,chhattisgarh,gariyaband ,2020,4,22606.0,41
6255,chhattisgarh,urg ,2020,4,252505.0,393
6256,chhattisgarh,ajnandgaon ,2020,4,119506.0,154
6257,chhattisgarh,aipur ,2020,4,518623.0,854
6258,chhattisgarh,narayanpur ,2020,4,17222.0,16
6259,chhattisgarh,kanker ,2020,4,72276.0,106
6260,chhattisgarh,korea ,2020,4,30592.0,56
6261,chhattisgarh,mungeli ,2020,4,24173.0,32
6262,chhattisgarh,bilaspur ,2020,4,195612.0,341
6263,chhattisgarh,balrampur ,2020,4,31171.0,59
6264,chhattisgarh,bijapur ,2020,4,16356.0,36
6265,chhattisgarh,bemetara ,2020,4,23476.0,58
6266,chhattisgarh,bastar ,2020,4,68443.0,91
6267,chhattisgarh,kondagaon ,2020,4,20563.0,43
6268,chhattisgarh,mahasamund ,2020,4,51551.0,113
6269,chhattisgarh,hamtari ,2020,3,30742.0,82
6270,chhattisgarh,korba ,2020,3,82657.0,249
6271,chhattisgarh,urajpur ,2020,3,19706.0,57
6272,chhattisgarh,baloda bazar ,2020,3,30918.0,137
6273,chhattisgarh,ukma ,2020,3,8646.0,27
6274,chhattisgarh,aigarh ,2020,3,107510.0,347
6275,chhattisgarh,janjgir champa ,2020,3,72077.0,247
6276,chhattisgarh,jashpur ,2020,3,17655.0,55
6277,chhattisgarh,balod ,2020,3,15411.0,65
6278,chhattisgarh,kabirdham ,2020,3,11366.0,55
6279,chhattisgarh,urguja ,2020,3,37853.0,135
6280,chhattisgarh,antewada ,2020,3,13078.0,38
6281,chhattisgarh,gariyaband ,2020,3,12417.0,46
6282,chhattisgarh,urg ,2020,3,196453.0,639
6283,chhattisgarh,ajnandgaon ,2020,3,38440.0,134
6284,chhattisgarh,aipur ,2020,3,395561.0,1324
6285,chhattisgarh,narayanpur ,2020,3,10680.0,32
6286,chhattisgarh,kanker ,2020,3,26998.0,104
6287,chhattisgarh,korea ,2020,3,24156.0,73
6288,chhattisgarh,mungeli ,2020,3,8747.0,37
6289,chhattisgarh,bilaspur ,2020,3,110531.0,394
6290,chhattisgarh,balrampur ,2020,3,15657.0,56
6291,chhattisgarh,bijapur ,2020,3,6208.0,21
6292,chhattisgarh,bemetara ,2020,3,16195.0,58
6293,chhattisgarh,bastar ,2020,3,29453.0,83
6294,chhattisgarh,kondagaon ,2020,3,10630.0,42
6295,chhattisgarh,mahasamund ,2020,3,43911.0,165
6296,chhattisgarh,hamtari ,2020,2,3906.0,15
6297,chhattisgarh,korba ,2020,2,13184.0,64
6298,chhattisgarh,urajpur ,2020,2,3146.0,14
6299,chhattisgarh,baloda bazar ,2020,2,3032.0,11
6300,chhattisgarh,ukma ,2020,2,1571.0,6
6301,chhattisgarh,aigarh ,2020,2,19804.0,101
6302,chhattisgarh,janjgir champa ,2020,2,19462.0,97
6303,chhattisgarh,jashpur ,2020,2,4935.0,23
6304,chhattisgarh,balod ,2020,2,1737.0,7
6305,chhattisgarh,kabirdham ,2020,2,3315.0,17
6306,chhattisgarh,urguja ,2020,2,14582.0,77
6307,chhattisgarh,antewada ,2020,2,4174.0,20
6308,chhattisgarh,gariyaband ,2020,2,3572.0,9
6309,chhattisgarh,urg ,2020,2,37102.0,172
6310,chhattisgarh,ajnandgaon ,2020,2,11803.0,56
6311,chhattisgarh,aipur ,2020,2,81039.0,410
6312,chhattisgarh,narayanpur ,2020,2,1085.0,5
6313,chhattisgarh,kanker ,2020,2,1783.0,7
6314,chhattisgarh,korea ,2020,2,2047.0,8
6315,chhattisgarh,mungeli ,2020,2,1950.0,9
6316,chhattisgarh,bilaspur ,2020,2,26772.0,138
6317,chhattisgarh,balrampur ,2020,2,2116.0,8
6318,chhattisgarh,bijapur ,2020,2,1432.0,6
6319,chhattisgarh,bemetara ,2020,2,3017.0,14
6320,chhattisgarh,bastar ,2020,2,3226.0,15
6321,chhattisgarh,kondagaon ,2020,2,2310.0,9
6322,chhattisgarh,mahasamund ,2020,2,6903.0,28
6323,chhattisgarh,hamtari ,2024,1,582935.0,315
6324,chhattisgarh,korba ,2024,1,2024895.0,1264
6325,chhattisgarh,urajpur ,2024,1,514195.0,331
