,Top_ins_state,Top_ins_pincode,Top_ins_year,Top_ins_qtr,Top_ins_amount,Top_ins_count
554,madhya-pradesh,455001,2023,2,696184.0,404
555,madhya-pradesh,452003,2023,2,525938.0,403
556,madhya-pradesh,482002,2023,2,710927.0,385
557,madhya-pradesh,452020,2023,2,588199.0,364
558,madhya-pradesh,482001,2023,2,624527.0,361
559,madhya-pradesh,456010,2023,2,621218.0,353
560,madhya-pradesh,452010,2022,4,1027736.0,760
561,madhya-pradesh,452001,2022,4,737534.0,661
562,madhya-pradesh,452016,2022,4,868792.0,537
563,madhya-pradesh,452009,2022,4,705788.0,507
564,madhya-pradesh,455001,2022,4,633466.0,446
565,madhya-pradesh,452003,2022,4,461088.0,426
566,madhya-pradesh,482002,2022,4,614146.0,409
567,madhya-pradesh,452020,2022,4,462629.0,343
568,madhya-pradesh,462022,2022,4,513575.0,330
569,madhya-pradesh,482001,2022,4,448685.0,314
570,madhya-pradesh,452010,2022,1,458284.0,387
571,madhya-pradesh,452001,2022,1,295078.0,289
572,madhya-pradesh,452009,2022,1,325854.0,254
573,madhya-pradesh,452016,2022,1,413080.0,249
574,madhya-pradesh,452003,2022,1,255686.0,242
575,madhya-pradesh,482002,2022,1,242274.0,199
576,madhya-pradesh,452020,2022,1,263588.0,197
577,madhya-pradesh,455001,2022,1,295488.0,187
578,madhya-pradesh,456006,2022,1,190207.0,180
579,madhya-pradesh,485001,2022,1,198588.0,174
580,madhya-pradesh,452010,2022,3,669254.0,575
581,madhya-pradesh,452001,2022,3,548301.0,476
582,madhya-pradesh,452016,2022,3,541981.0,381
583,madhya-pradesh,482002,2022,3,467038.0,373
584,madhya-pradesh,455001,2022,3,506515.0,345
585,madhya-pradesh,452009,2022,3,454942.0,332
586,madhya-pradesh,452003,2022,3,275516.0,294
587,madhya-pradesh,452020,2022,3,331098.0,293
588,madhya-pradesh,462022,2022,3,384616.0,271
589,madhya-pradesh,482001,2022,3,314321.0,261
590,madhya-pradesh,452010,2022,2,425203.0,412
591,madhya-pradesh,452001,2022,2,292802.0,256
592,madhya-pradesh,452016,2022,2,437268.0,255
593,madhya-pradesh,482002,2022,2,374764.0,252
594,madhya-pradesh,452009,2022,2,253602.0,226
595,madhya-pradesh,452003,2022,2,297874.0,225
596,madhya-pradesh,455001,2022,2,289444.0,223
597,madhya-pradesh,456006,2022,2,177366.0,156
598,madhya-pradesh,482001,2022,2,237564.0,156
599,madhya-pradesh,485001,2022,2,200394.0,155
600,madhya-pradesh,452010,2020,4,150894.0,196
601,madhya-pradesh,455001,2020,4,71794.0,157
602,madhya-pradesh,452003,2020,4,86077.0,156
603,madhya-pradesh,452001,2020,4,50408.0,144
604,madhya-pradesh,456010,2020,4,55661.0,133
605,madhya-pradesh,482002,2020,4,61819.0,124
606,madhya-pradesh,452016,2020,4,60180.0,117
607,madhya-pradesh,482001,2020,4,75771.0,109
608,madhya-pradesh,480001,2020,4,39012.0,108
609,madhya-pradesh,452009,2020,4,49284.0,107
610,madhya-pradesh,455001,2020,3,125258.0,353
611,madhya-pradesh,452010,2020,3,83167.0,313
612,madhya-pradesh,482002,2020,3,86008.0,310
613,madhya-pradesh,452001,2020,3,55376.0,241
614,madhya-pradesh,452016,2020,3,63111.0,217
615,madhya-pradesh,452003,2020,3,45704.0,214
616,madhya-pradesh,452009,2020,3,41887.0,192
617,madhya-pradesh,482001,2020,3,53790.0,188
618,madhya-pradesh,456010,2020,3,37486.0,150
619,madhya-pradesh,457001,2020,3,27856.0,149
620,madhya-pradesh,452010,2020,2,49500.0,307
621,madhya-pradesh,452016,2020,2,33757.0,194
622,madhya-pradesh,452009,2020,2,22215.0,138
623,madhya-pradesh,482002,2020,2,23754.0,138
624,madhya-pradesh,452003,2020,2,21513.0,136
625,madhya-pradesh,462042,2020,2,22810.0,133
626,madhya-pradesh,452001,2020,2,18692.0,112
627,madhya-pradesh,455001,2020,2,21365.0,106
628,madhya-pradesh,462016,2020,2,17755.0,103
629,madhya-pradesh,462022,2020,2,18478.0,101
630,madhya-pradesh,452010,2024,1,1765762.0,1051
631,madhya-pradesh,452001,2024,1,1223173.0,765
632,madhya-pradesh,452016,2024,1,1507073.0,762
633,madhya-pradesh,455001,2024,1,1177698.0,681
634,madhya-pradesh,482002,2024,1,994409.0,629
635,madhya-pradesh,474001,2024,1,1050205.0,627
636,madhya-pradesh,452009,2024,1,977798.0,622
637,madhya-pradesh,482001,2024,1,1002226.0,586
638,madhya-pradesh,452003,2024,1,791184.0,585
639,madhya-pradesh,452020,2024,1,787801.0,493
640,nagaland,797112,2021,4,91299.0,59
641,nagaland,797115,2021,4,39355.0,19
642,nagaland,797113,2021,4,16138.0,12
643,nagaland,797118,2021,4,16254.0,12
644,nagaland,797117,2021,4,15279.0,12
645,nagaland,797103,2021,4,22507.0,12
646,nagaland,798604,2021,4,21464.0,8
647,nagaland,797001,2021,4,6702.0,8
648,nagaland,797116,2021,4,20743.0,5
649,nagaland,798618,2021,4,7123.0,4
650,nagaland,797112,2021,1,9899.0,26
651,nagaland,797115,2021,1,4869.0,5
652,nagaland,797118,2021,1,5014.0,5
653,nagaland,797111,2021,1,3531.0,4
654,nagaland,797113,2021,1,1168.0,4
655,nagaland,798620,2021,1,581.0,3
656,nagaland,798612,2021,1,868.0,3
657,nagaland,797004,2021,1,233.0,3
658,nagaland,798621,2021,1,447.0,3
659,nagaland,797116,2021,1,407.0,3
660,nagaland,797112,2021,3,25286.0,23
661,nagaland,797117,2021,3,3392.0,11
662,nagaland,797118,2021,3,6121.0,9
663,nagaland,797115,2021,3,6293.0,7
664,nagaland,797113,2021,3,25577.0,7
665,nagaland,797103,2021,3,24939.0,6
666,nagaland,797120,2021,3,10536.0,4
667,nagaland,797001,2021,3,143.0,3
668,nagaland,798621,2021,3,96.0,2
669,nagaland,797116,2021,3,3011.0,2
670,nagaland,797112,2021,2,20179.0,33
671,nagaland,797117,2021,2,75504.0,10
672,nagaland,797115,2021,2,2193.0,5
673,nagaland,797118,2021,2,5941.0,5
674,nagaland,798601,2021,2,6216.0,5
675,nagaland,797113,2021,2,560.0,4
676,nagaland,797120,2021,2,1418.0,4
677,nagaland,798621,2021,2,13589.0,3
678,nagaland,797110,2021,2,472.0,3
679,nagaland,797116,2021,2,1678.0,2
680,nagaland,797112,2023,4,239324.0,108
681,nagaland,797115,2023,4,78744.0,29
682,nagaland,797117,2023,4,35209.0,19
683,nagaland,797103,2023,4,33289.0,19
684,nagaland,797113,2023,4,21372.0,18
685,nagaland,797001,2023,4,46701.0,15
686,nagaland,797116,2023,4,41354.0,14
687,nagaland,798621,2023,4,47783.0,13
688,nagaland,797118,2023,4,37438.0,12
689,nagaland,797111,2023,4,19237.0,10
690,nagaland,797112,2023,1,200782.0,101
691,nagaland,797103,2023,1,69683.0,25
692,nagaland,797115,2023,1,51971.0,24
693,nagaland,798604,2023,1,57446.0,15
694,nagaland,797117,2023,1,19503.0,15
695,nagaland,797113,2023,1,36393.0,13
696,nagaland,797120,2023,1,22039.0,12
697,nagaland,797116,2023,1,36834.0,11
698,nagaland,797118,2023,1,23112.0,10
699,nagaland,797001,2023,1,11836.0,10
700,nagaland,797112,2023,3,187390.0,101
701,nagaland,797115,2023,3,56127.0,23
702,nagaland,797117,2023,3,19670.0,15
703,nagaland,797103,2023,3,28219.0,14
704,nagaland,797120,2023,3,21404.0,13
705,nagaland,797116,2023,3,30178.0,11
706,nagaland,797001,2023,3,43317.0,11
707,nagaland,797111,2023,3,20538.0,8
708,nagaland,797113,2023,3,46864.0,7
709,nagaland,798612,2023,3,8088.0,6
710,nagaland,797112,2023,2,169731.0,94
711,nagaland,797115,2023,2,61910.0,23
712,nagaland,797116,2023,2,36235.0,22
713,nagaland,797117,2023,2,29695.0,21
714,nagaland,797103,2023,2,39575.0,13
715,nagaland,797113,2023,2,24314.0,12
716,nagaland,798601,2023,2,24108.0,8
717,nagaland,797120,2023,2,31245.0,7
718,nagaland,797004,2023,2,5849.0,6
719,nagaland,798618,2023,2,15480.0,6
720,nagaland,797112,2022,4,160079.0,111
721,nagaland,797103,2022,4,81436.0,42
722,nagaland,797115,2022,4,66009.0,26
723,nagaland,798601,2022,4,29550.0,23
724,nagaland,797113,2022,4,28277.0,20
725,nagaland,797116,2022,4,51345.0,19
726,nagaland,797117,2022,4,17793.0,18
727,nagaland,797118,2022,4,10934.0,12
728,nagaland,797001,2022,4,17207.0,10
729,nagaland,798622,2022,4,22550.0,6
730,nagaland,797112,2022,1,118361.0,71
731,nagaland,797001,2022,1,64434.0,32
732,nagaland,797099,2022,1,24059.0,18
733,nagaland,797113,2022,1,44079.0,16
734,nagaland,797117,2022,1,29720.0,15
735,nagaland,797103,2022,1,21184.0,11
736,nagaland,797120,2022,1,21181.0,11
737,nagaland,797115,2022,1,19209.0,10
738,nagaland,798621,2022,1,48789.0,7
739,nagaland,798623,2022,1,6275.0,6
740,nagaland,797112,2022,3,98674.0,66
741,nagaland,797103,2022,3,69077.0,17
742,nagaland,797117,2022,3,17549.0,14
743,nagaland,797118,2022,3,14497.0,13
744,nagaland,797115,2022,3,37016.0,11
745,nagaland,797116,2022,3,27011.0,9
746,nagaland,798623,2022,3,19631.0,7
747,nagaland,798621,2022,3,20967.0,7
748,nagaland,797001,2022,3,9754.0,7
749,nagaland,797106,2022,3,6105.0,6
750,nagaland,797112,2022,2,89303.0,46
751,nagaland,797001,2022,2,76056.0,30
752,nagaland,797115,2022,2,53682.0,18
753,nagaland,797113,2022,2,23597.0,16
754,nagaland,797117,2022,2,4161.0,8
755,nagaland,797116,2022,2,12462.0,8
756,nagaland,797120,2022,2,8685.0,7
757,nagaland,797103,2022,2,14819.0,5
758,nagaland,798601,2022,2,8828.0,5
759,nagaland,798621,2022,2,2111.0,4
760,nagaland,797112,2020,4,14108.0,15
761,nagaland,798618,2020,4,6056.0,8
762,nagaland,797115,2020,4,7812.0,6
763,nagaland,797103,2020,4,556.0,4
764,nagaland,797116,2020,4,2450.0,4
765,nagaland,797113,2020,4,690.0,4
766,nagaland,798620,2020,4,1179.0,3
767,nagaland,797120,2020,4,1233.0,3
768,nagaland,798621,2020,4,691.0,2
769,nagaland,797111,2020,4,397.0,2
770,nagaland,797112,2020,3,3461.0,24
771,nagaland,797113,2020,3,3429.0,13
772,nagaland,797117,2020,3,926.0,7
773,nagaland,797103,2020,3,1276.0,5
774,nagaland,797121,2020,3,1924.0,5
775,nagaland,797001,2020,3,1679.0,4
776,nagaland,797120,2020,3,1110.0,4
777,nagaland,797111,2020,3,868.0,4
778,nagaland,797106,2020,3,1058.0,3
779,nagaland,798621,2020,3,657.0,3
780,nagaland,797112,2020,2,3940.0,19
781,nagaland,797001,2020,2,595.0,3
782,nagaland,797115,2020,2,683.0,3
783,nagaland,797117,2020,2,580.0,2
784,nagaland,797107,2020,2,231.0,1
785,nagaland,797111,2020,2,231.0,1
786,nagaland,797108,2020,2,226.0,1
787,nagaland,798621,2020,2,231.0,1
788,nagaland,797101,2020,2,231.0,1
789,nagaland,798612,2020,2,231.0,1
790,nagaland,797112,2024,1,254434.0,172
791,nagaland,797115,2024,1,91486.0,53
792,nagaland,797103,2024,1,85787.0,39
793,nagaland,797117,2024,1,38864.0,29
794,nagaland,797113,2024,1,52306.0,26
795,nagaland,797116,2024,1,43827.0,19
796,nagaland,797001,2024,1,18904.0,19
797,nagaland,798601,2024,1,53813.0,18
798,nagaland,797118,2024,1,30916.0,17
799,nagaland,797120,2024,1,20271.0,15
800,goa,403001,2021,4,139568.0,146
801,goa,403601,2021,4,145790.0,124
802,goa,403401,2021,4,160474.0,116
803,goa,403802,2021,4,100303.0,108
804,goa,403722,2021,4,101050.0,101
805,goa,403507,2021,4,86071.0,73
806,goa,403521,2021,4,76678.0,62
807,goa,403710,2021,4,50539.0,53
808,goa,403005,2021,4,50386.0,51
809,goa,403801,2021,4,52381.0,50
810,goa,403601,2021,1,59277.0,64
811,goa,403001,2021,1,38372.0,61
812,goa,403507,2021,1,67516.0,49
813,goa,403722,2021,1,24971.0,48
814,goa,403401,2021,1,36200.0,46
815,goa,403516,2021,1,25012.0,35
816,goa,403802,2021,1,21472.0,30
817,goa,403509,2021,1,27152.0,29
818,goa,403707,2021,1,29584.0,27
819,goa,403801,2021,1,31877.0,23
820,goa,403601,2021,3,65102.0,86
821,goa,403401,2021,3,89579.0,80
822,goa,403507,2021,3,107297.0,67
823,goa,403722,2021,3,68391.0,64
824,goa,403001,2021,3,53010.0,61
825,goa,403802,2021,3,29680.0,49
826,goa,403703,2021,3,48099.0,45
827,goa,403521,2021,3,43980.0,44
828,goa,403602,2021,3,21482.0,32
829,goa,403801,2021,3,29648.0,28
830,goa,403601,2021,2,73045.0,77
831,goa,403401,2021,2,71540.0,70
832,goa,403802,2021,2,64758.0,45
833,goa,403001,2021,2,35277.0,42
834,goa,403507,2021,2,32351.0,41
835,goa,403722,2021,2,26192.0,34
836,goa,403005,2021,2,29269.0,32
837,goa,403710,2021,2,22519.0,31
838,goa,403602,2021,2,29561.0,29
839,goa,403801,2021,2,19593.0,27
840,goa,403601,2023,4,571634.0,362
841,goa,403001,2023,4,410804.0,266
842,goa,403401,2023,4,427814.0,262
843,goa,403802,2023,4,288842.0,228
844,goa,403507,2023,4,299285.0,224
845,goa,403722,2023,4,220652.0,175
846,goa,403801,2023,4,205924.0,157
847,goa,403516,2023,4,283705.0,157
848,goa,403521,2023,4,224624.0,154
849,goa,403710,2023,4,136818.0,125
850,goa,403601,2023,1,406884.0,355
851,goa,403001,2023,1,295645.0,217
852,goa,403401,2023,1,342062.0,215
853,goa,403802,2023,1,227616.0,213
854,goa,403722,2023,1,220875.0,204
855,goa,403507,2023,1,243917.0,190
856,goa,403801,2023,1,178910.0,135
857,goa,403516,2023,1,187933.0,133
858,goa,403521,2023,1,160349.0,124
859,goa,403726,2023,1,189820.0,104
860,goa,403601,2023,3,338515.0,274
861,goa,403001,2023,3,360654.0,254
862,goa,403401,2023,3,348103.0,228
863,goa,403802,2023,3,209792.0,199
864,goa,403507,2023,3,234553.0,180
865,goa,403722,2023,3,209962.0,167
866,goa,403801,2023,3,152148.0,135
867,goa,403521,2023,3,201218.0,135
868,goa,403516,2023,3,177666.0,125
869,goa,403710,2023,3,99582.0,109
870,goa,403601,2023,2,445452.0,383
871,goa,403001,2023,2,328923.0,238
872,goa,403401,2023,2,368466.0,237
873,goa,403802,2023,2,254921.0,220
874,goa,403507,2023,2,301344.0,195
875,goa,403722,2023,2,206974.0,166
876,goa,403801,2023,2,176801.0,156
877,goa,403521,2023,2,166139.0,141
878,goa,403516,2023,2,207813.0,123
879,goa,403512,2023,2,225847.0,117
880,goa,403401,2022,4,429318.0,270
881,goa,403601,2022,4,345017.0,270
882,goa,403001,2022,4,309359.0,257
883,goa,403802,2022,4,267682.0,241
884,goa,403507,2022,4,294146.0,215
885,goa,403722,2022,4,196731.0,185
886,goa,403521,2022,4,208866.0,142
887,goa,403516,2022,4,221272.0,141
888,goa,403801,2022,4,137988.0,113
889,goa,403512,2022,4,158913.0,104
890,goa,403601,2022,1,260595.0,223
891,goa,403802,2022,1,151665.0,160
892,goa,403401,2022,1,226170.0,159
893,goa,403001,2022,1,168984.0,154
894,goa,403507,2022,1,174418.0,132
895,goa,403722,2022,1,149976.0,107
896,goa,403801,2022,1,89472.0,89
897,goa,403521,2022,1,83359.0,68
898,goa,403516,2022,1,88689.0,63
899,goa,403602,2022,1,71594.0,59
900,goa,403601,2022,3,313674.0,261
901,goa,403401,2022,3,233899.0,179
902,goa,403001,2022,3,195007.0,177
903,goa,403802,2022,3,162127.0,172
904,goa,403507,2022,3,229440.0,162
905,goa,403722,2022,3,124075.0,137
906,goa,403521,2022,3,95744.0,97
907,goa,403801,2022,3,101543.0,90
908,goa,403516,2022,3,138379.0,87
909,goa,403602,2022,3,70585.0,79
910,goa,403001,2022,2,321819.0,257
911,goa,403601,2022,2,310957.0,255
912,goa,403401,2022,2,259002.0,239
913,goa,403507,2022,2,244914.0,183
914,goa,403802,2022,2,184975.0,168
915,goa,403801,2022,2,156676.0,137
916,goa,403722,2022,2,158173.0,127
917,goa,403516,2022,2,225662.0,114
918,goa,403521,2022,2,136042.0,105
919,goa,403512,2022,2,193606.0,84
920,goa,403722,2020,4,34732.0,42
921,goa,403001,2020,4,39539.0,35
922,goa,403802,2020,4,22652.0,34
923,goa,403601,2020,4,35110.0,32
924,goa,403401,2020,4,40559.0,31
925,goa,403507,2020,4,36224.0,26
926,goa,403516,2020,4,20796.0,21
927,goa,403509,2020,4,24208.0,21
928,goa,403521,2020,4,10051.0,16
929,goa,403505,2020,4,16737.0,14
930,goa,403722,2020,3,15935.0,59
931,goa,403401,2020,3,14463.0,51
932,goa,403001,2020,3,10974.0,40
933,goa,403507,2020,3,9306.0,39
934,goa,403601,2020,3,11499.0,39
935,goa,403521,2020,3,6878.0,30
936,goa,403602,2020,3,7804.0,26
937,goa,403802,2020,3,7126.0,22
938,goa,403710,2020,3,7049.0,22
939,goa,403515,2020,3,4236.0,18
940,goa,403601,2020,2,4660.0,22
941,goa,403521,2020,2,3388.0,17
942,goa,403602,2020,2,2778.0,16
943,goa,403006,2020,2,3465.0,16
944,goa,403507,2020,2,2926.0,15
945,goa,403004,2020,2,2084.0,13
946,goa,403001,2020,2,2274.0,13
947,goa,403802,2020,2,2471.0,13
948,goa,403706,2020,2,2490.0,12
949,goa,403722,2020,2,2505.0,12
950,goa,403601,2024,1,475167.0,402
951,goa,403401,2024,1,383351.0,282
952,goa,403001,2024,1,395765.0,266
953,goa,403507,2024,1,312632.0,236
954,goa,403722,2024,1,297156.0,227
955,goa,403802,2024,1,256084.0,217
956,goa,403516,2024,1,277801.0,173
957,goa,403801,2024,1,239617.0,169
958,goa,403521,2024,1,184778.0,140
959,goa,403710,2024,1,195662.0,129
960,dadra-&-nagar-haveli-&-daman-&-diu,396230,2021,4,136491.0,174
961,dadra-&-nagar-haveli-&-daman-&-diu,396210,2021,4,141005.0,107
962,dadra-&-nagar-haveli-&-daman-&-diu,396235,2021,4,71008.0,70
963,dadra-&-nagar-haveli-&-daman-&-diu,396215,2021,4,37393.0,60
964,dadra-&-nagar-haveli-&-daman-&-diu,362520,2021,4,25371.0,6
965,dadra-&-nagar-haveli-&-daman-&-diu,362571,2021,4,12428.0,2
966,dadra-&-nagar-haveli-&-daman-&-diu,396220,2021,4,1452.0,1
967,dadra-&-nagar-haveli-&-daman-&-diu,362540,2021,4,236.0,1
968,dadra-&-nagar-haveli-&-daman-&-diu,396210,2021,1,119823.0,171
969,dadra-&-nagar-haveli-&-daman-&-diu,396230,2021,1,71738.0,159
970,dadra-&-nagar-haveli-&-daman-&-diu,396215,2021,1,28918.0,61
971,dadra-&-nagar-haveli-&-daman-&-diu,396235,2021,1,28241.0,57
972,dadra-&-nagar-haveli-&-daman-&-diu,362571,2021,1,29993.0,10
973,dadra-&-nagar-haveli-&-daman-&-diu,362520,2021,1,5575.0,7
974,dadra-&-nagar-haveli-&-daman-&-diu,396220,2021,1,1403.0,2
975,dadra-&-nagar-haveli-&-daman-&-diu,396230,2021,3,86509.0,144
976,dadra-&-nagar-haveli-&-daman-&-diu,396210,2021,3,118724.0,116
977,dadra-&-nagar-haveli-&-daman-&-diu,396235,2021,3,39277.0,47
978,dadra-&-nagar-haveli-&-daman-&-diu,396215,2021,3,24047.0,39
979,dadra-&-nagar-haveli-&-daman-&-diu,362571,2021,3,1372.0,9
980,dadra-&-nagar-haveli-&-daman-&-diu,396220,2021,3,1167.0,2
981,dadra-&-nagar-haveli-&-daman-&-diu,362520,2021,3,982.0,2
982,dadra-&-nagar-haveli-&-daman-&-diu,362540,2021,3,1518.0,1
983,dadra-&-nagar-haveli-&-daman-&-diu,396230,2021,2,76796.0,164
984,dadra-&-nagar-haveli-&-daman-&-diu,396210,2021,2,119744.0,82
985,dadra-&-nagar-haveli-&-daman-&-diu,396215,2021,2,44500.0,58
986,dadra-&-nagar-haveli-&-daman-&-diu,396235,2021,2,30243.0,57
987,dadra-&-nagar-haveli-&-daman-&-diu,362520,2021,2,956.0,3
988,dadra-&-nagar-haveli-&-daman-&-diu,362571,2021,2,1733.0,2
989,dadra-&-nagar-haveli-&-daman-&-diu,396220,2021,2,1497.0,1
990,dadra-&-nagar-haveli-&-daman-&-diu,362540,2021,2,169.0,1
991,dadra-&-nagar-haveli-&-daman-&-diu,396230,2023,4,1009363.0,626
992,dadra-&-nagar-haveli-&-daman-&-diu,396210,2023,4,376257.0,235
993,dadra-&-nagar-haveli-&-daman-&-diu,396235,2023,4,297552.0,207
994,dadra-&-nagar-haveli-&-daman-&-diu,396215,2023,4,205211.0,117
995,dadra-&-nagar-haveli-&-daman-&-diu,362520,2023,4,38940.0,9
996,dadra-&-nagar-haveli-&-daman-&-diu,396220,2023,4,20216.0,8
997,dadra-&-nagar-haveli-&-daman-&-diu,362571,2023,4,12324.0,4
998,dadra-&-nagar-haveli-&-daman-&-diu,362540,2023,4,14004.0,1
999,dadra-&-nagar-haveli-&-daman-&-diu,396230,2023,1,650192.0,459
1000,dadra-&-nagar-haveli-&-daman-&-diu,396235,2023,1,160541.0,139
1001,dadra-&-nagar-haveli-&-daman-&-diu,396210,2023,1,236935.0,130
1002,dadra-&-nagar-haveli-&-daman-&-diu,396215,2023,1,99157.0,51
1003,dadra-&-nagar-haveli-&-daman-&-diu,362520,2023,1,39200.0,8
1004,dadra-&-nagar-haveli-&-daman-&-diu,362571,2023,1,17089.0,7
1005,dadra-&-nagar-haveli-&-daman-&-diu,396220,2023,1,11983.0,4
1006,dadra-&-nagar-haveli-&-daman-&-diu,362540,2023,1,71.0,1
1007,dadra-&-nagar-haveli-&-daman-&-diu,396230,2023,3,615237.0,461
1008,dadra-&-nagar-haveli-&-daman-&-diu,396210,2023,3,341809.0,238
1009,dadra-&-nagar-haveli-&-daman-&-diu,396235,2023,3,161985.0,139
1010,dadra-&-nagar-haveli-&-daman-&-diu,396215,2023,3,164338.0,107
1011,dadra-&-nagar-haveli-&-daman-&-diu,362520,2023,3,18233.0,9
1012,dadra-&-nagar-haveli-&-daman-&-diu,362540,2023,3,6170.0,6
1013,dadra-&-nagar-haveli-&-daman-&-diu,396220,2023,3,5305.0,4
1014,dadra-&-nagar-haveli-&-daman-&-diu,362571,2023,3,2940.0,3
1015,dadra-&-nagar-haveli-&-daman-&-diu,362570,2023,3,17086.0,2
1016,dadra-&-nagar-haveli-&-daman-&-diu,396230,2023,2,483708.0,377
1017,dadra-&-nagar-haveli-&-daman-&-diu,396210,2023,2,264315.0,134
1018,dadra-&-nagar-haveli-&-daman-&-diu,396235,2023,2,138011.0,115
1019,dadra-&-nagar-haveli-&-daman-&-diu,396215,2023,2,83998.0,38
1020,dadra-&-nagar-haveli-&-daman-&-diu,362520,2023,2,52282.0,16
1021,dadra-&-nagar-haveli-&-daman-&-diu,362571,2023,2,25713.0,6
1022,dadra-&-nagar-haveli-&-daman-&-diu,362540,2023,2,8169.0,5
1023,dadra-&-nagar-haveli-&-daman-&-diu,396220,2023,2,2557.0,3
1024,dadra-&-nagar-haveli-&-daman-&-diu,396230,2022,4,569214.0,443
1025,dadra-&-nagar-haveli-&-daman-&-diu,396235,2022,4,193707.0,167
1026,dadra-&-nagar-haveli-&-daman-&-diu,396210,2022,4,272825.0,150
1027,dadra-&-nagar-haveli-&-daman-&-diu,396215,2022,4,163161.0,86
1028,dadra-&-nagar-haveli-&-daman-&-diu,362520,2022,4,47124.0,15
1029,dadra-&-nagar-haveli-&-daman-&-diu,362540,2022,4,5627.0,5
1030,dadra-&-nagar-haveli-&-daman-&-diu,362571,2022,4,14396.0,3
1031,dadra-&-nagar-haveli-&-daman-&-diu,396220,2022,4,6574.0,2
1032,dadra-&-nagar-haveli-&-daman-&-diu,396230,2022,1,249751.0,201
1033,dadra-&-nagar-haveli-&-daman-&-diu,396210,2022,1,283079.0,153
1034,dadra-&-nagar-haveli-&-daman-&-diu,396235,2022,1,87322.0,80
1035,dadra-&-nagar-haveli-&-daman-&-diu,396215,2022,1,53496.0,42
1036,dadra-&-nagar-haveli-&-daman-&-diu,362520,2022,1,26020.0,7
1037,dadra-&-nagar-haveli-&-daman-&-diu,362540,2022,1,8226.0,4
1038,dadra-&-nagar-haveli-&-daman-&-diu,362571,2022,1,10210.0,3
1039,dadra-&-nagar-haveli-&-daman-&-diu,396220,2022,1,1337.0,2
1040,dadra-&-nagar-haveli-&-daman-&-diu,362570,2022,1,1300.0,1
1041,dadra-&-nagar-haveli-&-daman-&-diu,396230,2022,3,432488.0,385
